RegionType,RegionCode,Category,AgeKey,Gender,PoolType,Style,Distance,Time,HolderName,Club,HolderCountry,RecordDate
country,BAN,open,,male,25m,freestyle,400m,04:12.24,Ahmed Faisal,,BAN,08/12/2019
country,BAN,open,,male,25m,freestyle,4X100m,03:30.72,,,BAN,05/12/2019
country,BAN,open,,male,25m,freestyle,50m,23.04,Md Asif Reza,,BAN,06/12/2019
country,BAN,open,,male,25m,individual_medley,100m,01:01.22,Eanna O'hara,,BAN,14/12/2019
country,BAN,open,,male,25m,individual_medley,200m,02:12.47,Md Ariful Islam,,BAN,09/12/2019
country,BAN,open,,male,25m,individual_medley,400m,04:40.82,Juwel Ahmmed,,BAN,07/12/2019
country,BAN,open,,male,25m,individual_medley,4X100m,03:53.75,,,BAN,09/12/2019
country,BAN,open,,male,50m,backstroke,100m,58.48,Samiul Islam Rafi,,BAN,24/04/2025
country,BAN,open,,male,50m,backstroke,200m,02:11.08,Samiul Islam Rafi,,BAN,10/04/2024
country,BAN,open,,male,50m,backstroke,50m,26.57,Samiul Islam Rafi,,BAN,24/07/2026
country,BAN,open,,male,50m,breaststroke,100m,01:07.51,Md Ariful Islam,,BAN,06/04/2018
country,BAN,open,,male,50m,breaststroke,200m,02:30.19,Edward P Kirwan,,BAN,25/07/2025
country,BAN,open,,male,50m,breaststroke,50m,29.96,Sukumar Rajbonashi,,BAN,01/08/2022
country,BAN,open,,male,50m,butterfly,100m,56.20,Md Mahamudun Nobi Nahid,,BAN,13/08/2022
country,BAN,open,,male,50m,butterfly,200m,02:12.52,Kazol Mia,,BAN,27/07/2026
country,BAN,open,,male,50m,butterfly,50m,25.23,Samiul Islam Rafi,,BAN,28/07/2026
country,BAN,open,,male,50m,freestyle,100m,52.49,Samiul Islam Rafi,,BAN,27/07/2026
country,BAN,open,,male,50m,freestyle,1500m,17:24.19,Logan A Wiggins,,BAN,08/04/2026
country,BAN,open,,male,50m,freestyle,200m,01:58.86,Samiul Islam Rafi,,BAN,25/04/2025
country,BAN,open,,male,50m,freestyle,400m,04:14.69,Kazol Mia,,BAN,25/07/2026
country,BAN,open,,male,50m,freestyle,4X100m,03:37.83,"Ben Riddell, Gene W Smyth, Matthew Hand",,BAN,03/05/2024
country,BAN,open,,male,50m,freestyle,4X200m,08:57.29,"Aaron J Haire, Edward P Kirwan, Joshua R Newman",,BAN,03/05/2024
country,BAN,open,,male,50m,freestyle,50m,23.92,Mohammad Mahfizur Rahman,,BAN,11/08/2016
country,BAN,open,,male,50m,freestyle,800m,09:09.09,Logan A Wiggins,,BAN,08/04/2026
country,BAN,open,,male,50m,individual_medley,200m,02:12.12,Samiul Islam Rafi,,BAN,27/04/2025
country,BAN,open,,male,50m,individual_medley,400m,04:50.68,Logan A Wiggins,,BAN,09/04/2026
country,BAN,open,,male,50m,individual_medley,4X100m,04:01.47,"Lachlan James Reed, Matthew Hand, Reuben M Agbaje",,BAN,23/07/2024
country,BAR,open,,female,25m,backstroke,100m,01:01.52,Danielle Titus,,BAR,07/12/2019
country,BAR,open,,female,25m,backstroke,200m,02:12.86,Danielle Titus,,BAR,15/12/2024
country,BAR,open,,female,25m,backstroke,50m,29.22,Danielle Titus,,BAR,05/12/2019
country,BAR,open,,female,25m,breaststroke,100m,01:15.01,Lanielle Weekes,,BAR,01/12/1996
country,BAR,open,,female,25m,breaststroke,200m,02:37.36,Alexis Jordan,,BAR,19/02/2009
country,BAR,open,,female,25m,breaststroke,50m,35.46,Danielle Titus,,BAR,06/12/2019
country,BAR,open,,female,25m,butterfly,100m,01:02.51,Zabrina Holder,,BAR,07/09/2011
country,BAR,open,,female,25m,butterfly,200m,02:20.34,Zabrina Holder,,BAR,12/12/2010
country,BAR,open,,female,25m,butterfly,50m,27.04,Leah S Martindale,,BAR,22/01/1998
country,BAR,open,,female,25m,freestyle,100m,54.75,Leah S Martindale,,BAR,01/12/1995
country,BAR,open,,female,25m,freestyle,1500m,17:45.79,Hannah Gill,,BAR,01/12/2013
country,BAR,open,,female,25m,freestyle,200m,02:02.04,Danielle Treasure,,BAR,19/02/2026
country,BAR,open,,female,25m,freestyle,400m,04:20.47,Danielle Treasure,,BAR,20/02/2026
country,BAR,open,,female,25m,freestyle,4X100m,04:18.78,"Ashley Weekes, Destiny Harding, Shannon Smith, Shirkeitha Hunte",,BAR,18/08/2018
country,BAR,open,,female,25m,freestyle,4X50m,01:54.52,"Ashley Weekes, Destiny Harding, Shannon Smith, Shirkeitha Hunte",,BAR,19/08/2018
country,BAR,open,,female,25m,freestyle,50m,24.97,Leah S Martindale,,BAR,01/12/1995
country,BAR,open,,female,25m,freestyle,800m,08:56.23,Hannah Gill,,BAR,25/11/2017
country,BAR,open,,female,25m,individual_medley,100m,01:07.17,Danielle Titus,,BAR,03/12/2019
country,BAR,open,,female,25m,individual_medley,200m,02:22.64,Zabrina Holder,,BAR,06/12/2011
country,BAR,open,,female,25m,individual_medley,400m,05:04.14,Zabrina Holder,,BAR,12/12/2010
country,BAR,open,,female,25m,individual_medley,4X100m,04:57.69,"Ashley Weekes, Destiny Harding, Shannon Smith, Shirkeitha Hunte",,BAR,19/08/2018
country,BAR,open,,female,50m,backstroke,100m,01:03.15,Danielle Titus,,BAR,15/05/2021
country,BAR,open,,female,50m,backstroke,200m,02:19.18,Danielle Titus,,BAR,16/05/2021
country,BAR,open,,female,50m,backstroke,50m,29.65,Danielle Titus,,BAR,29/04/2021
country,BAR,open,,female,50m,breaststroke,100m,01:14.67,Adara Stoddard,,BAR,25/07/2026
country,BAR,open,,female,50m,breaststroke,200m,02:42.59,Adara Stoddard,,BAR,11/07/2022
country,BAR,open,,female,50m,breaststroke,50m,34.35,Adara Stoddard,,BAR,27/07/2026
country,BAR,open,,female,50m,butterfly,100m,01:04.43,Jaiya Simmons,,BAR,26/07/2026
country,BAR,open,,female,50m,butterfly,200m,02:22.37,Amara Gibbs,,BAR,04/04/2010
country,BAR,open,,female,50m,butterfly,50m,28.18,Leah S Martindale,,BAR,30/07/2002
country,BAR,open,,female,50m,freestyle,100m,56.03,Leah S Martindale,,BAR,20/07/1996
country,BAR,open,,female,50m,freestyle,1500m,17:14.37,Lani Rose Cabrera,,BAR,12/07/2012
country,BAR,open,,female,50m,freestyle,200m,02:03.25,Heidi Stoute,,BAR,01/08/2026
country,BAR,open,,female,50m,freestyle,400m,04:23.31,Lani Rose Cabrera,,BAR,11/05/2012
country,BAR,open,,female,50m,freestyle,4X100m,03:56.85,"Ayoka Martin, Heidi Stoute, Jaiya Simmons, Toria Alleyne",,BAR,04/04/2026
country,BAR,open,,female,50m,freestyle,4X200m,08:52.18,"Heidi Stoute, Isabella Mayers, Jaiya Simmons, Toria Alleyne",,BAR,21/04/2025
country,BAR,open,,female,50m,freestyle,50m,25.49,Leah S Martindale,,BAR,26/07/1996
country,BAR,open,,female,50m,freestyle,800m,09:00.09,Lani Rose Cabrera,,BAR,15/03/2012
country,BAR,open,,female,50m,individual_medley,200m,02:26.79,Zabrina Holder,,BAR,23/04/2011
country,BAR,open,,female,50m,individual_medley,400m,05:14.52,Lani Rose Cabrera,,BAR,23/04/2011
country,BAR,open,,female,50m,individual_medley,4X100m,04:38.28,"Amara Gibbs, Deandre Small, Lee-Ann Rose, Zabrina Holder",,BAR,01/03/2011
country,BAR,open,,male,25m,backstroke,100m,52.82,Jack Kirby,,BAR,16/12/2021
country,BAR,open,,male,25m,backstroke,200m,01:57.78,Nikolai Sisnett,,BAR,12/12/2025
country,BAR,open,,male,25m,backstroke,50m,24.71,Jack Kirby,,BAR,18/12/2021
country,BAR,open,,male,25m,breaststroke,100m,01:00.93,Bradley Ally,,BAR,15/12/2010
country,BAR,open,,male,25m,breaststroke,200m,02:09.35,Bradley Ally,,BAR,04/12/2010
country,BAR,open,,male,25m,breaststroke,50m,27.87,Luis Sebastian Weekes,,BAR,15/12/2023
country,BAR,open,,male,25m,butterfly,100m,53.55,Bradley Ally,,BAR,24/10/2010
country,BAR,open,,male,25m,butterfly,200m,02:03.43,Nikolai Sisnett,,BAR,13/12/2025
country,BAR,open,,male,25m,butterfly,50m,24.77,Bradley Ally,,BAR,31/10/2010
country,BAR,open,,male,25m,freestyle,100m,48.83,Alex Sobers,,BAR,20/12/2021
country,BAR,open,,male,25m,freestyle,1500m,16:09.22,Christian Selby,,BAR,16/12/2012
country,BAR,open,,male,25m,freestyle,200m,01:46.91,Alex Sobers,,BAR,17/12/2021
country,BAR,open,,male,25m,freestyle,400m,03:52.79,Damian Alleyne,,BAR,01/12/2001
country,BAR,open,,male,25m,freestyle,4X100m,03:53.32,,,BAR,01/08/2007
country,BAR,open,,male,25m,freestyle,4X50m,01:37.99,,,BAR,01/12/2015
country,BAR,open,,male,25m,freestyle,50m,22.91,Nikolai Sisnett,,BAR,14/12/2025
country,BAR,open,,male,25m,freestyle,800m,08:25.81,Alex Sobers,,BAR,01/12/2015
country,BAR,open,,male,25m,individual_medley,100m,53.12,Bradley Ally,,BAR,18/12/2010
country,BAR,open,,male,25m,individual_medley,200m,01:56.11,Bradley Ally,,BAR,17/12/2010
country,BAR,open,,male,25m,individual_medley,400m,04:13.84,Bradley Ally,,BAR,30/01/2004
country,BAR,open,,male,50m,backstroke,100m,55.55,Jack Kirby,,BAR,25/06/2021
country,BAR,open,,male,50m,backstroke,200m,02:00.85,Nicholas Neckles,,BAR,17/07/2006
country,BAR,open,,male,50m,backstroke,50m,26.07,Jack Kirby,,BAR,25/07/2018
country,BAR,open,,male,50m,breaststroke,100m,01:03.38,Bradley Ally,,BAR,17/03/2006
country,BAR,open,,male,50m,breaststroke,200m,02:14.52,Bradley Ally,,BAR,17/07/2008
country,BAR,open,,male,50m,breaststroke,50m,28.48,Andrei Cross,,BAR,08/12/2007
country,BAR,open,,male,50m,butterfly,100m,53.80,Bradley Ally,,BAR,23/03/2011
country,BAR,open,,male,50m,butterfly,200m,02:03.68,Bradley Ally,,BAR,03/06/2007
country,BAR,open,,male,50m,butterfly,50m,25.35,Nikolai Sisnett,,BAR,22/07/2026
country,BAR,open,,male,50m,freestyle,100m,49.31,Jack Kirby,,BAR,22/06/2024
country,BAR,open,,male,50m,freestyle,1500m,16:18.28,Damian Alleyne,,BAR,06/08/1999
country,BAR,open,,male,50m,freestyle,200m,01:48.09,Alex Sobers,,BAR,25/07/2021
country,BAR,open,,male,50m,freestyle,400m,03:53.19,Alex Sobers,,BAR,25/03/2021
country,BAR,open,,male,50m,freestyle,4X100m,03:27.15,"Martyn Forde, Shawn Clarke, Terrence Haynes, Vaughn Forsythe",,BAR,26/07/2009
country,BAR,open,,male,50m,freestyle,4X200m,07:55.24,"Andrei Cross, Cliff Gittens, Damian Alleyne, Terrence Haynes",,BAR,01/07/2001
country,BAR,open,,male,50m,freestyle,50m,22.68,Jack Kirby,,BAR,13/04/2024
country,BAR,open,,male,50m,freestyle,800m,08:19.20,Damian Alleyne,,BAR,01/03/2000
country,BAR,open,,male,50m,individual_medley,200m,01:58.57,Bradley Ally,,BAR,13/08/2008
country,BAR,open,,male,50m,individual_medley,400m,04:14.01,Bradley Ally,,BAR,09/08/2008
country,BAR,open,,male,50m,individual_medley,4X100m,03:48.65,"Andrei Cross, Bradley Ally, Nicholas Neckles, Terrence Haynes",,BAR,17/07/2006
country,BDI,open,,female,25m,butterfly,100m,01:29.56,Alyse Leilla Maniriho,,BDI,20/12/2021
country,BDI,open,,female,25m,butterfly,50m,37.62,Alia Darcelle Ishimwe,,BDI,18/12/2021
country,BDI,open,,female,25m,freestyle,100m,01:13.64,Elsie Uwamahoro,,BDI,04/12/2014
country,BDI,open,,female,25m,freestyle,50m,32.75,Alyse Leilla Maniriho,,BDI,20/12/2021
country,BDI,open,,female,50m,backstroke,100m,01:17.44,Lois Eliora Irishura,,BDI,08/05/2026
country,BDI,open,,female,50m,backstroke,200m,03:00.24,Lois Eliora Irishura,,BDI,16/10/2025
country,BDI,open,,female,50m,backstroke,50m,33.79,Lois Eliora Irishura,,BDI,07/05/2026
country,BDI,open,,female,50m,breaststroke,100m,01:31.86,Alia Darcelle Ishimwe,,BDI,06/05/2026
country,BDI,open,,female,50m,breaststroke,200m,03:25.02,Alia Darcelle Ishimwe,,BDI,17/10/2025
country,BDI,open,,female,50m,breaststroke,50m,40.03,Alia Darcelle Ishimwe,,BDI,08/05/2026
country,BDI,open,,female,50m,butterfly,100m,01:19.93,Alyse Leilla Maniriho,,BDI,07/05/2026
country,BDI,open,,female,50m,butterfly,50m,33.72,Lois Eliora Irishura,,BDI,06/05/2026
country,BDI,open,,female,50m,freestyle,100m,01:04.16,Lois Eliora Irishura,,BDI,01/05/2025
country,BDI,open,,female,50m,freestyle,1500m,22:11.08,Lois Eliora Irishura,,BDI,09/03/2024
country,BDI,open,,female,50m,freestyle,200m,02:28.99,Lois Eliora Irishura,,BDI,10/03/2024
country,BDI,open,,female,50m,freestyle,400m,05:29.06,Lois Eliora Irishura,,BDI,11/03/2024
country,BDI,open,,female,50m,freestyle,50m,29.14,Lois Eliora Irishura,,BDI,02/08/2025
country,BDI,open,,female,50m,freestyle,800m,11:30.00,Lois Eliora Irishura,,BDI,13/03/2024
country,BDI,open,,female,50m,individual_medley,200m,03:01.38,Alia Darcelle Ishimwe,,BDI,09/05/2026
country,BDI,open,,male,25m,backstroke,100m,01:02.86,Carel Van Melvin Irakoze,,BDI,13/12/2022
country,BDI,open,,male,25m,backstroke,50m,29.85,Carel Van Melvin Irakoze,,BDI,13/12/2022
country,BDI,open,,male,25m,breaststroke,100m,01:10.11,Carel Van Melvin Irakoze,,BDI,14/12/2022
country,BDI,open,,male,25m,breaststroke,50m,31.73,Carel Van Melvin Irakoze,,BDI,14/12/2022
country,BDI,open,,male,25m,butterfly,100m,58.48,Belly-Cresus Ganira,,BDI,17/12/2021
country,BDI,open,,male,25m,butterfly,50m,26.95,Carel Van Melvin Irakoze,,BDI,19/12/2021
country,BDI,open,,male,25m,freestyle,100m,51.49,Belly-Cresus Ganira,,BDI,11/12/2024
country,BDI,open,,male,25m,freestyle,50m,23.57,Belly-Cresus Ganira,,BDI,14/12/2024
country,BDI,open,,male,50m,backstroke,100m,01:07.39,Carel Van Melvin Irakoze,,BDI,15/10/2021
country,BDI,open,,male,50m,backstroke,200m,02:20.00,Flack Zacharie Harinzima,,BDI,06/05/2026
country,BDI,open,,male,50m,backstroke,50m,30.05,Flack Zacharie Harinzima,,BDI,17/10/2025
country,BDI,open,,male,50m,breaststroke,100m,01:14.88,Carel Van Melvin Irakoze,,BDI,11/10/2021
country,BDI,open,,male,50m,breaststroke,200m,02:49.73,Carel Van Melvin Irakoze,,BDI,14/10/2021
country,BDI,open,,male,50m,breaststroke,50m,33.21,Tony Lilia Uwineza,,BDI,08/05/2026
country,BDI,open,,male,50m,butterfly,100m,58.33,Belly-Cresus Ganira,,BDI,22/08/2022
country,BDI,open,,male,50m,butterfly,200m,02:29.46,Tony Lilia Uwineza,,BDI,05/05/2026
country,BDI,open,,male,50m,butterfly,50m,26.03,Belly-Cresus Ganira,,BDI,27/07/2025
country,BDI,open,,male,50m,freestyle,100m,53.85,Belly-Cresus Ganira,,BDI,21/06/2022
country,BDI,open,,male,50m,freestyle,1500m,18:13.71,Belly-Cresus Ganira,,BDI,13/03/2024
country,BDI,open,,male,50m,freestyle,200m,02:03.53,Belly-Cresus Ganira,,BDI,10/03/2024
country,BDI,open,,male,50m,freestyle,400m,04:28.02,Belly-Cresus Ganira,,BDI,11/03/2024
country,BDI,open,,male,50m,freestyle,50m,23.80,Belly-Cresus Ganira,,BDI,01/08/2024
country,BDI,open,,male,50m,freestyle,800m,09:19.91,Belly-Cresus Ganira,,BDI,09/03/2024
country,BDI,open,,male,50m,individual_medley,200m,02:28.20,Tony Lilia Uwineza,,BDI,18/10/2025
country,BEL,open,,female,25m,backstroke,100m,56.78,Roos Vanotterdijk,,BEL,10/11/2024
country,BEL,open,,female,25m,backstroke,200m,02:06.29,Kimberly Buys,,BEL,30/01/2010
country,BEL,open,,female,25m,backstroke,50m,26.43,Roos Vanotterdijk,,BEL,17/10/2025
country,BEL,open,,female,25m,breaststroke,100m,01:03.61,Florine Gaspard,,BEL,02/12/2025
country,BEL,open,,female,25m,breaststroke,200m,02:18.07,Roos Vanotterdijk,,BEL,07/11/2025
country,BEL,open,,female,25m,breaststroke,50m,29.33,Florine Gaspard,,BEL,09/11/2025
country,BEL,open,,female,25m,butterfly,100m,55.64,Roos Vanotterdijk,,BEL,12/10/2025
country,BEL,open,,female,25m,butterfly,200m,02:07.96,Valentine Dumont,,BEL,21/11/2021
country,BEL,open,,female,25m,butterfly,50m,24.84,Roos Vanotterdijk,,BEL,03/12/2025
country,BEL,open,,female,25m,freestyle,100m,52.57,Florine Gaspard,,BEL,09/11/2025
country,BEL,open,,female,25m,freestyle,1500m,15:55.33,Alisee Pisane,,BEL,08/12/2023
country,BEL,open,,female,25m,freestyle,200m,01:54.82,Valentine Dumont,,BEL,20/12/2023
country,BEL,open,,female,25m,freestyle,400m,04:00.05,Valentine Dumont,,BEL,09/11/2020
country,BEL,open,,female,25m,freestyle,4X100m,03:46.41,"Annelies De Mare, Jasmijn Verhaegen, Kim Janssens, Kimberly Buys",,BEL,19/11/2011
country,BEL,open,,female,25m,freestyle,4X50m,01:40.60,"Annelies De Mare, Jolien Sysmans, Nina Van Koeckhoven, Sarah Wegria",,BEL,12/12/2008
country,BEL,open,,female,25m,freestyle,50m,23.80,Florine Gaspard,,BEL,07/11/2025
country,BEL,open,,female,25m,freestyle,800m,08:20.84,Alisee Pisane,,BEL,05/11/2022
country,BEL,open,,female,25m,individual_medley,100m,56.80,Roos Vanotterdijk,,BEL,04/12/2025
country,BEL,open,,female,25m,individual_medley,200m,02:05.81,Roos Vanotterdijk,,BEL,25/10/2025
country,BEL,open,,female,25m,individual_medley,400m,04:35.89,Fanny Lecluyse,,BEL,05/11/2017
country,BEL,open,,female,25m,individual_medley,4X50m,01:48.44,"Jasmijn Verhaegen, Jolien Sysmans, Kim Janssens, Kimberly Buys",,BEL,25/11/2012
country,BEL,open,,female,50m,backstroke,100m,58.97,Roos Vanotterdijk,,BEL,08/02/2025
country,BEL,open,,female,50m,backstroke,200m,02:11.82,Kimberly Buys,,BEL,21/01/2011
country,BEL,open,,female,50m,backstroke,50m,27.67,Roos Vanotterdijk,,BEL,30/07/2025
country,BEL,open,,female,50m,breaststroke,100m,01:06.89,Florine Gaspard,,BEL,28/07/2025
country,BEL,open,,female,50m,breaststroke,200m,02:23.30,Fanny Lecluyse,,BEL,27/06/2021
country,BEL,open,,female,50m,breaststroke,50m,30.39,Florine Gaspard,,BEL,15/08/2026
country,BEL,open,,female,50m,butterfly,100m,55.84,Roos Vanotterdijk,,BEL,28/07/2025
country,BEL,open,,female,50m,butterfly,200m,02:09.64,Sarah Dumont,,BEL,06/07/2024
country,BEL,open,,female,50m,butterfly,50m,25.12,Roos Vanotterdijk,,BEL,12/08/2026
country,BEL,open,,female,50m,freestyle,100m,53.62,Roos Vanotterdijk,,BEL,09/02/2025
country,BEL,open,,female,50m,freestyle,1500m,16:22.18,Alisee Pisane,,BEL,12/03/2023
country,BEL,open,,female,50m,freestyle,200m,01:56.52,Sarah Dumont,,BEL,12/08/2026
country,BEL,open,,female,50m,freestyle,400m,04:06.27,Valentine Dumont,,BEL,25/06/2023
country,BEL,open,,female,50m,freestyle,4X100m,03:43.11,"Juliette Dumont, Lana Ravelingien, Lotte Goris, Valentine Dumont",,BEL,19/01/2020
country,BEL,open,,female,50m,freestyle,4X200m,08:01.73,"Kimberly Buys, Lana Ravelingien, Lotte Goris, Valentine Dumont",,BEL,21/05/2021
country,BEL,open,,female,50m,freestyle,50m,24.42,Florine Gaspard,,BEL,14/04/2025
country,BEL,open,,female,50m,freestyle,800m,08:30.44,Sarah Dumont,,BEL,27/06/2026
country,BEL,open,,female,50m,individual_medley,200m,02:09.73,Roos Vanotterdijk,,BEL,14/06/2025
country,BEL,open,,female,50m,individual_medley,400m,04:42.44,Sarah Dumont,,BEL,02/07/2024
country,BEL,open,,female,50m,individual_medley,4X100m,04:04.54,"Fleur Verdonck, Florine Gaspard, Roos Vanotterdijk, Valentine Dumont",,BEL,30/07/2023
country,BEL,open,,male,25m,backstroke,100m,50.36,Noah Verreth,,BEL,09/11/2025
country,BEL,open,,male,25m,backstroke,200m,01:53.75,Lander Hendrickx,,BEL,10/11/2019
country,BEL,open,,male,25m,backstroke,50m,23.42,Noah Verreth,,BEL,08/11/2025
country,BEL,open,,male,25m,breaststroke,100m,57.71,Basten Caerts,,BEL,03/08/2017
country,BEL,open,,male,25m,breaststroke,200m,02:04.51,Noah Nicolas De Schryver,,BEL,09/11/2025
country,BEL,open,,male,25m,breaststroke,50m,26.73,Basten Caerts,,BEL,11/08/2017
country,BEL,open,,male,25m,butterfly,100m,50.44,Francois Heersbrandt,,BEL,09/12/2011
country,BEL,open,,male,25m,butterfly,200m,01:52.84,Louis Croenen,,BEL,16/12/2021
country,BEL,open,,male,25m,butterfly,50m,22.59,Francois Heersbrandt,,BEL,05/12/2014
country,BEL,open,,male,25m,freestyle,100m,46.54,Pieter Timmers,,BEL,17/12/2017
country,BEL,open,,male,25m,freestyle,1500m,14:43.07,Lucas Pierre A Henveaux,,BEL,23/11/2024
country,BEL,open,,male,25m,freestyle,200m,01:41.13,Lucas Pierre A Henveaux,,BEL,15/12/2024
country,BEL,open,,male,25m,freestyle,400m,03:36.71,Lucas Pierre A Henveaux,,BEL,12/12/2024
country,BEL,open,,male,25m,freestyle,4X100m,03:07.54,"Emmanuel Vanluchene, Glenn Surgeloose, Jasper Aerents, Pieter Timmers",,BEL,03/12/2014
country,BEL,open,,male,25m,freestyle,4X200m,06:52.66,"Emmanuel Vanluchene, Glenn Surgeloose, Louis Croenen, Pieter Timmers",,BEL,04/12/2014
country,BEL,open,,male,25m,freestyle,4X50m,01:24.72,"Emmanuel Vanluchene, Francois Heersbrandt, Glenn Surgeloose, Jasper Aerents",,BEL,06/12/2014
country,BEL,open,,male,25m,freestyle,50m,21.22,Pieter Timmers,,BEL,06/12/2019
country,BEL,open,,male,25m,freestyle,800m,07:28.03,Lucas Pierre A Henveaux,,BEL,06/12/2025
country,BEL,open,,male,25m,individual_medley,100m,52.59,Emmanuel Vanluchene,,BEL,11/12/2015
country,BEL,open,,male,25m,individual_medley,200m,01:55.17,Emmanuel Vanluchene,,BEL,12/12/2015
country,BEL,open,,male,25m,individual_medley,400m,04:03.89,Lucas Pierre A Henveaux,,BEL,07/12/2025
country,BEL,open,,male,25m,individual_medley,4X100m,03:39.61,"Glenn Surgeloose, Mathieu Fonteyn, Pierre-Yves Romanini, Yoris Grandjean",,BEL,19/11/2011
country,BEL,open,,male,25m,individual_medley,4X50m,01:35.70,"Emmanuel Vanluchene, Francois Heersbrandt, Jasper Aerents, Jonas Coreelman",,BEL,08/12/2011
country,BEL,open,,male,50m,backstroke,100m,53.62,Noah Verreth,,BEL,22/03/2026
country,BEL,open,,male,50m,backstroke,200m,01:59.64,Stefaan Maene,,BEL,28/07/1992
country,BEL,open,,male,50m,backstroke,50m,24.98,Noah Verreth,,BEL,15/03/2026
country,BEL,open,,male,50m,breaststroke,100m,01:00.60,Fred Deburghgraeve,,BEL,20/07/1996
country,BEL,open,,male,50m,breaststroke,200m,02:10.83,Noah Nicolas De Schryver,,BEL,23/04/2023
country,BEL,open,,male,50m,breaststroke,50m,27.64,Basten Caerts,,BEL,10/05/2018
country,BEL,open,,male,50m,butterfly,100m,52.00,Louis Croenen,,BEL,09/04/2021
country,BEL,open,,male,50m,butterfly,200m,01:55.39,Louis Croenen,,BEL,05/08/2015
country,BEL,open,,male,50m,butterfly,50m,23.34,Francois Heersbrandt,,BEL,02/08/2015
country,BEL,open,,male,50m,freestyle,100m,47.80,Pieter Timmers,,BEL,10/08/2016
country,BEL,open,,male,50m,freestyle,1500m,15:11.04,Tom Vangeneugden,,BEL,15/08/2008
country,BEL,open,,male,50m,freestyle,200m,01:45.72,Lucas Pierre A Henveaux,,BEL,13/08/2026
country,BEL,open,,male,50m,freestyle,400m,03:44.61,Lucas Pierre A Henveaux,,BEL,11/02/2024
country,BEL,open,,male,50m,freestyle,4X100m,03:13.57,"Emmanuel Vanluchene, Glenn Surgeloose, Jasper Aerents, Pieter Timmers",,BEL,07/08/2016
country,BEL,open,,male,50m,freestyle,4X200m,07:08.28,"Dieter Dekoninck, Glenn Surgeloose, Louis Croenen, Pieter Timmers",,BEL,21/05/2016
country,BEL,open,,male,50m,freestyle,50m,22.10,Vincent Van Hooydonck,,BEL,15/08/2026
country,BEL,open,,male,50m,freestyle,800m,07:51.51,Lucas Pierre A Henveaux,,BEL,29/07/2024
country,BEL,open,,male,50m,individual_medley,200m,01:57.60,Lucas Pierre A Henveaux,,BEL,25/04/2025
country,BEL,open,,male,50m,individual_medley,400m,04:16.71,Ward Bauwens,,BEL,28/07/2012
country,BEL,open,,male,50m,individual_medley,4X100m,03:40.46,"Jonas Coreelman, Louis Croenen, Nils Van Audekerke, Pieter Timmers",,BEL,22/05/2016
country,BEN,open,,female,25m,backstroke,50m,34.41,Nafissath Radji,,BEN,13/10/2023
country,BEN,open,,female,25m,breaststroke,100m,01:41.01,Charmel Sogbadji,,BEN,17/12/2010
country,BEN,open,,female,25m,breaststroke,50m,41.13,Nafissath Radji,,BEN,11/12/2018
country,BEN,open,,female,25m,butterfly,50m,35.25,Nafissath Radji,,BEN,13/10/2023
country,BEN,open,,female,25m,freestyle,100m,01:00.40,Ionnah Eliane Douillet,,BEN,05/12/2024
country,BEN,open,,female,25m,freestyle,50m,27.29,Ionnah Eliane Douillet,,BEN,14/12/2024
country,BEN,open,,female,50m,backstroke,100m,01:14.41,Ionnah Eliane Douillet,,BEN,08/10/2024
country,BEN,open,,female,50m,backstroke,50m,33.26,Ionnah Eliane Douillet,,BEN,07/05/2026
country,BEN,open,,female,50m,breaststroke,100m,01:33.64,Hermine Kpekpede,,BEN,16/09/2006
country,BEN,open,,female,50m,breaststroke,200m,03:55.99,Vignon Edwige Etoile Agbodjogbe,,BEN,07/05/2026
country,BEN,open,,female,50m,breaststroke,50m,37.72,Hasna Hounge,,BEN,08/05/2026
country,BEN,open,,female,50m,butterfly,100m,01:08.68,Hasna Hounge,,BEN,07/05/2026
country,BEN,open,,female,50m,butterfly,50m,28.79,Hasna Hounge,,BEN,28/06/2026
country,BEN,open,,female,50m,freestyle,100m,01:00.58,Ionnah Eliane Douillet,,BEN,21/07/2023
country,BEN,open,,female,50m,freestyle,200m,02:24.48,Ionnah Eliane Douillet,,BEN,08/10/2024
country,BEN,open,,female,50m,freestyle,400m,04:53.63,Ionnah Eliane Douillet,,BEN,08/10/2024
country,BEN,open,,female,50m,freestyle,4X100m,05:12.94,"Agbodjogbe Etoile, Hasna Hounge, Ionnah Eliane Douillet, Tina Apithy",,BEN,04/10/2025
country,BEN,open,,female,50m,freestyle,50m,27.35,Ionnah Eliane Douillet,,BEN,09/04/2023
country,BEN,open,,female,50m,freestyle,800m,10:21.54,Ionnah Eliane Douillet,,BEN,04/10/2025
country,BEN,open,,female,50m,individual_medley,200m,02:43.23,Ionnah Eliane Douillet,,BEN,05/10/2025
country,BEN,open,,male,25m,backstroke,100m,55.48,Alexis Michel Roger Dodji Kpade,,BEN,24/10/2025
country,BEN,open,,male,25m,backstroke,200m,02:02.36,Alexis Michel Roger Dodji Kpade,,BEN,23/10/2025
country,BEN,open,,male,25m,backstroke,50m,25.41,Alexis Michel Roger Dodji Kpade,,BEN,26/10/2025
country,BEN,open,,male,25m,breaststroke,100m,01:07.33,Marc Pascal Pierre Dansou,,BEN,16/12/2021
country,BEN,open,,male,25m,breaststroke,50m,28.56,Orhan Dine Moreira,,BEN,14/12/2024
