RegionType,RegionCode,Category,AgeKey,Gender,PoolType,Style,Distance,Time,HolderName,Club,HolderCountry,RecordDate
country,ISR,masters,35-39,male,50m,freestyle,50m,25.16,שטרן משה,מאסטרס רחובות לאומית,ISR,20/07/2019
country,ISR,masters,35-39,male,50m,freestyle,800m,08:58.31,קציר דניאל,מכבי חיפה לאומית,ISR,23/07/2021
country,ISR,masters,35-39,male,50m,individual_medley,200m,02:15.61,חליקה מיכאל,ירושלים מכון וינגייט,ISR,25/07/2013
country,ISR,masters,35-39,male,50m,individual_medley,400m,04:57.49,חליקה מיכאל,הפועל ירושלים לאומית טוטו,ISR,31/07/2015
country,ISR,masters,40-44,female,25m,backstroke,100m,01:05.42,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,06/04/2024
country,ISR,masters,40-44,female,25m,backstroke,200m,02:38.03,פאור עדינה,מכבי שוהם בית-אייל,ISR,22/02/2016
country,ISR,masters,40-44,female,25m,backstroke,50m,30.22,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,05/04/2024
country,ISR,masters,40-44,female,25m,breaststroke,100m,01:23.28,מוסקונה שני,מכבי עולם המים לאומית,ISR,01/10/2026
country,ISR,masters,40-44,female,25m,breaststroke,200m,03:00.19,מרן רעות,אקוותיקים לאומית,ISR,05/04/2024
country,ISR,masters,40-44,female,25m,breaststroke,50m,37.62,מוסקונה שני,מכבי עולם המים לאומית,ISR,01/09/2026
country,ISR,masters,40-44,female,25m,butterfly,100m,01:10.52,סגל דורי,עדי מכבי חיפה לאומית,ISR,03/02/2023
country,ISR,masters,40-44,female,25m,butterfly,200m,02:46.85,גוטמן מאירי,זיוית אקוותיקים גבעת-חיים לאומית,ISR,
country,ISR,masters,40-44,female,25m,butterfly,50m,28.66,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,
country,ISR,masters,40-44,female,25m,freestyle,100m,01:05.12,פסמני אולגה,מאסטרס רחובות אולימפית,ISR,07/02/2014
country,ISR,masters,40-44,female,25m,freestyle,1500m,20:44.73,טורק אבישג,הפועל עולם המים וינגייט,ISR,21/02/2015
country,ISR,masters,40-44,female,25m,freestyle,200m,02:17.41,סגל דורי,עדי מכבי חיפה לאומית,ISR,04/02/2023
country,ISR,masters,40-44,female,25m,freestyle,400m,05:03.98,מיטל עינת,Nemos TLV לאומית,ISR,04/02/2023
country,ISR,masters,40-44,female,25m,freestyle,50m,27.09,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,04/02/2023
country,ISR,masters,40-44,female,25m,freestyle,800m,10:17.85,גוטמן מאירי,זיוית אקוותיקים גבעת-חיים לאומית,ISR,24/02/2018
country,ISR,masters,40-44,female,25m,individual_medley,100m,01:13.91,פאור עדינה,מכבי שוהם בית-אייל,ISR,22/02/2016
country,ISR,masters,40-44,female,25m,individual_medley,200m,02:43.31,פסמני אולגה,שירותי בריאות כללית עירונית אילת,ISR,23/10/2014
country,ISR,masters,40-44,female,25m,individual_medley,400m,05:49.45,גוטמן מאירי,זיוית אקוותיקים גבעת-חיים לאומית,ISR,04/03/2018
country,ISR,masters,40-44,female,50m,backstroke,100m,01:10.92,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,04/04/2025
country,ISR,masters,40-44,female,50m,backstroke,200m,02:41.98,פאור עדינה,מכבי שוהם סלובניה,ISR,06/09/2018
country,ISR,masters,40-44,female,50m,backstroke,50m,31.87,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,14/07/2023
country,ISR,masters,40-44,female,50m,breaststroke,100m,01:25.80,מרן רעות,אקוותיקים פוקואוקה יפן,ISR,06/08/2023
country,ISR,masters,40-44,female,50m,breaststroke,200m,03:04.29,מרן רעות,אקוותיקים לאומית,ISR,26/07/2024
country,ISR,masters,40-44,female,50m,breaststroke,50m,38.97,רביב תמר,ירושלים מכון וינגייט,ISR,25/07/2013
country,ISR,masters,40-44,female,50m,butterfly,100m,01:15.61,גוטמן מאירי,זיוית אקוותיקים לאומית,ISR,17/06/2022
country,ISR,masters,40-44,female,50m,butterfly,200m,02:49.00,גוטמן מאירי,זיוית אקוותיקים ריצ׳מונד ורג׳יניה,ISR,03/08/2022
country,ISR,masters,40-44,female,50m,butterfly,50m,28.87,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,14/07/2023
country,ISR,masters,40-44,female,50m,freestyle,100m,01:01.46,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,26/07/2024
country,ISR,masters,40-44,female,50m,freestyle,1500m,20:01.65,גוטמן מאירי,זיוית אקוותיקים ריצ׳מונד ורג׳יניה,ISR,03/08/2022
country,ISR,masters,40-44,female,50m,freestyle,200m,02:21.69,דקל אילנה,אקוותיקים לאומית,ISR,27/07/2024
country,ISR,masters,40-44,female,50m,freestyle,400m,05:05.86,גוטמן מאירי,זיוית אקוותיקים לאומית,ISR,22/07/2022
country,ISR,masters,40-44,female,50m,freestyle,400m,05:05.86,מיטל עינת,Nemos TLV לאומית,ISR,22/07/2022
country,ISR,masters,40-44,female,50m,freestyle,50m,27.97,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,15/07/2023
country,ISR,masters,40-44,female,50m,freestyle,800m,10:41.24,גוטמן מאירי,זיוית אקוותיקים ריצ׳מונד ורג׳יניה,ISR,03/08/2022
country,ISR,masters,40-44,female,50m,individual_medley,200m,02:47.77,פסמני אולגה,מאסטרס רחובות לאומית טוטו,ISR,01/08/2015
country,ISR,masters,40-44,female,50m,individual_medley,400m,06:10.20,גוטמן מאירי,זיוית אקוותיקים ריצ׳מונד ורג׳יניה,ISR,03/08/2022
country,ISR,masters,40-44,male,25m,backstroke,100m,01:01.82,זוסמן ערן,מכבי עולם המים לאומית,ISR,01/09/2026
country,ISR,masters,40-44,male,25m,backstroke,200m,02:18.98,קוטק אריק,עולם המים לאומית,ISR,15/02/2019
country,ISR,masters,40-44,male,25m,backstroke,50m,29.22,קרבקוב איגור,הפועל דולפין נהריה,ISR,19/10/1998
country,ISR,masters,40-44,male,25m,breaststroke,100m,01:06.17,זוסמן ערן,מכבי עולם המים לאומית,ISR,01/04/2025
country,ISR,masters,40-44,male,25m,breaststroke,200m,02:31.12,הר-שי לירון,מכבי עולם המים לאומית,ISR,05/04/2024
country,ISR,masters,40-44,male,25m,breaststroke,50m,29.24,זוסמן ערן,מכבי עולם המים לאומית,ISR,01/03/2025
country,ISR,masters,40-44,male,25m,butterfly,100m,59.04,זוסמן ערן,מכבי עולם המים לאומית,ISR,01/09/2026
country,ISR,masters,40-44,male,25m,butterfly,200m,02:14.48,קציר דניאל,"מכבי חיפה לובלין, פולין",ISR,13/12/2025
country,ISR,masters,40-44,male,25m,butterfly,50m,26.44,זוסמן ערן,מכבי עולם המים לאומית,ISR,01/10/2026
country,ISR,masters,40-44,male,25m,freestyle,100m,54.30,וייס זוהר,אקוותיקים גבעת-חיים עירונית אילת,ISR,27/10/2004
country,ISR,masters,40-44,male,25m,freestyle,1500m,18:46.45,סלע אורי,הפועל עולם המים וינגייט,ISR,21/02/2015
country,ISR,masters,40-44,male,25m,freestyle,200m,01:58.64,וייס זוהר,אקוותיקים גבעת-חיים גבעת חיים,ISR,19/10/2003
country,ISR,masters,40-44,male,25m,freestyle,400m,04:14.81,קציר דניאל,"מכבי חיפה לובלין, פולין",ISR,13/12/2025
country,ISR,masters,40-44,male,25m,freestyle,50m,24.49,שטרן משה,מכבי עולם המים לאומית,ISR,04/02/2023
country,ISR,masters,40-44,male,25m,freestyle,800m,08:48.97,קציר דניאל,"מכבי חיפה לובלין, פולין",ISR,12/10/2025
country,ISR,masters,40-44,male,25m,individual_medley,100m,59.31,זוסמן ערן,מכבי עולם המים לאומית,ISR,01/03/2025
country,ISR,masters,40-44,male,25m,individual_medley,200m,02:18.98,הר-שי לירון,עולם המים לאומית,ISR,19/03/2021
country,ISR,masters,40-44,male,25m,individual_medley,400m,04:57.17,קציר דניאל,מכבי חיפה לאומית,ISR,01/04/2025
country,ISR,masters,40-44,male,50m,backstroke,100m,01:06.14,זוסמן ערן,עולם המים לאומית,ISR,04/04/2025
country,ISR,masters,40-44,male,50m,backstroke,200m,02:27.29,קוטק אריק,עולם המים לאומית,ISR,13/07/2018
country,ISR,masters,40-44,male,50m,backstroke,50m,28.61,פיינברג עידו,בני הרצליה לאומית,ISR,14/07/2023
country,ISR,masters,40-44,male,50m,breaststroke,100m,01:13.53,הר-שי לירון,מכבי עולם המים לאומית,ISR,20/07/2022
country,ISR,masters,40-44,male,50m,breaststroke,200m,02:40.83,הר-שי לירון,מכבי עולם המים לאומית,ISR,26/07/2024
country,ISR,masters,40-44,male,50m,breaststroke,50m,30.16,זוסמן ערן,מכבי עולם המים לאומית,ISR,04/04/2025
country,ISR,masters,40-44,male,50m,butterfly,100m,01:00.78,פיינברג עידו,בני הרצליה לאומית,ISR,15/07/2023
country,ISR,masters,40-44,male,50m,butterfly,200m,02:16.51,טיטינשניידר רומן,הפועל עולם המים איטליה,ISR,16/06/2012
country,ISR,masters,40-44,male,50m,butterfly,50m,27.57,זילברברג אהוד,מכבי פ.מ. רעות מכון וינגייט,ISR,20/07/2012
country,ISR,masters,40-44,male,50m,freestyle,100m,57.50,שטרן משה,מכבי עולם המים לאומית,ISR,11/03/2022
country,ISR,masters,40-44,male,50m,freestyle,1500m,19:04.15,סלע אורי,הפועל עולם המים לאומית טוטו,ISR,01/08/2015
country,ISR,masters,40-44,male,50m,freestyle,200m,02:07.81,קציר דניאל,מכבי חיפה לאומית,ISR,04/04/2025
country,ISR,masters,40-44,male,50m,freestyle,400m,04:28.00,קציר דניאל,מכבי חיפה לאומית,ISR,04/04/2025
country,ISR,masters,40-44,male,50m,freestyle,50m,25.20,שטרן משה,מכבי עולם המים לאומית,ISR,11/03/2022
country,ISR,masters,40-44,male,50m,freestyle,800m,10:00.40,סלע אורי,עולם המים לאומית טוטו,ISR,30/06/2016
country,ISR,masters,40-44,male,50m,individual_medley,200m,02:24.91,טיטינשניידר רומן,מכבי שוהם לאומית טוטו,ISR,01/07/2016
country,ISR,masters,40-44,male,50m,individual_medley,400m,05:12.50,ליפשיץ יוחאי,אקוותיקים גבעת-חיים וינגייט,ISR,06/08/2007
country,ISR,masters,45-49,female,25m,backstroke,100m,01:06.36,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,01/09/2026
country,ISR,masters,45-49,female,25m,backstroke,200m,02:43.01,פאור עדינה,מכבי שוהם לאומית,ISR,04/02/2023
country,ISR,masters,45-49,female,25m,backstroke,50m,30.25,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,01/09/2026
country,ISR,masters,45-49,female,25m,backstroke,50m,33.19,פאור עדינה,מכבי שוהם לאומית,ISR,
country,ISR,masters,45-49,female,25m,breaststroke,100m,01:22.12,אפרתי אירית,מכבי שוהם לאומית,ISR,15/02/2019
country,ISR,masters,45-49,female,25m,breaststroke,200m,03:01.14,אפרתי אירית,מכבי עמותת השחייה שהם לאומית,ISR,06/01/2017
country,ISR,masters,45-49,female,25m,breaststroke,50m,38.03,אפרתי אירית,מכבי עמותת השחייה שהם לאומית,ISR,07/01/2017
country,ISR,masters,45-49,female,25m,butterfly,100m,01:13.53,בירקאן ליאור,הפועל ירושלים בית-אייל,ISR,24/02/2012
country,ISR,masters,45-49,female,25m,butterfly,200m,02:42.94,גוטמן מאירי,זיוית אקוותיקים לאומית,ISR,06/04/2024
country,ISR,masters,45-49,female,25m,butterfly,50m,29.07,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,01/10/2026
country,ISR,masters,45-49,female,25m,freestyle,100m,01:04.26,פסמני אולגה,מאסטרס רחובות לאומית,ISR,15/02/2019
country,ISR,masters,45-49,female,25m,freestyle,200m,02:19.41,גוטמן מאירי,זיוית אקוותיקים לאומית,ISR,04/02/2023
country,ISR,masters,45-49,female,25m,freestyle,400m,04:56.03,נגלי איילת,WEST SWIM לאומית,ISR,15/02/2020
country,ISR,masters,45-49,female,25m,freestyle,50m,27.23,גוסטמלסקי אניה,מכבי עולם המים לאומית,ISR,01/10/2026
country,ISR,masters,45-49,female,25m,freestyle,800m,10:04.05,נגלי איילת,עולם המים לאומית,ISR,15/02/2019
country,ISR,masters,45-49,female,25m,individual_medley,100m,01:13.73,פסמני אולגה,מאסטרס רחובות לאומית,ISR,15/02/2019
country,ISR,masters,45-49,female,25m,individual_medley,200m,02:38.31,פסמני אולגה,מאסטרס רחובות לאומית,ISR,15/02/2020
country,ISR,masters,45-49,female,25m,individual_medley,400m,05:52.45,גוטמן מאירי,זיוית אקוותיקים לאומית,ISR,04/02/2023
country,ISR,masters,45-49,female,50m,backstroke,100m,01:14.40,פאור עדינה,מכבי שוהם לאומית,ISR,20/07/2019
country,ISR,masters,45-49,female,50m,backstroke,200m,02:43.29,פאור עדינה,מכבי שוהם דרום קוריאה,ISR,13/08/2019
country,ISR,masters,45-49,female,50m,backstroke,50m,33.97,פסמני אולגה,מכבי וייסגל רחובות לאומית,ISR,13/07/2018
country,ISR,masters,45-49,female,50m,breaststroke,100m,01:23.07,אפרתי אירית,מכבי שוהם סלובניה,ISR,07/09/2018
country,ISR,masters,45-49,female,50m,breaststroke,200m,03:02.98,אפרתי אירית,"מכבי שוהם GBR London,",ISR,29/05/2016
country,ISR,masters,45-49,female,50m,breaststroke,50m,38.11,אפרתי אירית,מכבי שוהם סלובניה,ISR,03/09/2018
country,ISR,masters,45-49,female,50m,butterfly,100m,01:12.13,בירקאן ליאור,הפועל ירושלים מכון וינגייט,ISR,22/07/2009
country,ISR,masters,45-49,female,50m,butterfly,200m,02:50.88,גוטמן מאירי,זיוית אקוותיקים לאומית,ISR,15/07/2023
country,ISR,masters,45-49,female,50m,butterfly,50m,32.13,בירקאן ליאור,הפועל ירושלים מכון וינגייט,ISR,20/07/2009
country,ISR,masters,45-49,female,50m,freestyle,100m,01:03.83,פסמני אולגה,מכבי וייסגל רחובות לאומית,ISR,13/07/2018
country,ISR,masters,45-49,female,50m,freestyle,200m,02:22.90,זילברברג מיכל,פ.מ. רעות בריכת טוטו מכבייה,ISR,12/07/2017
country,ISR,masters,45-49,female,50m,freestyle,400m,04:58.11,קטן רונית,הפועל גליל עליון איטליה,ISR,16/06/2012
country,ISR,masters,45-49,female,50m,freestyle,50m,29.73,פסמני אולגה,מאסטרס רחובות לאומית טוטו,ISR,13/05/2017
country,ISR,masters,45-49,female,50m,freestyle,800m,10:18.63,נגלי איילת,עולם המים לאומית,ISR,13/07/2018
country,ISR,masters,45-49,female,50m,individual_medley,200m,02:39.40,פסמני אולגה,מכבי וייסגל רחובות סלובניה,ISR,05/09/2018
country,ISR,masters,45-49,female,50m,individual_medley,400m,05:49.07,קטן רונית,הפועל גליל עליון איטליה,ISR,12/06/2012
country,ISR,masters,45-49,male,25m,backstroke,100m,01:03.51,קוטק אריק,WEST SWIM לאומית,ISR,15/02/2020
country,ISR,masters,45-49,male,25m,backstroke,200m,02:17.65,קוטק אריק,WEST SWIM לאומית,ISR,14/02/2020
country,ISR,masters,45-49,male,25m,backstroke,50m,29.36,קוטק אריק,WEST SWIM לאומית,ISR,15/02/2020
country,ISR,masters,45-49,male,25m,breaststroke,100m,01:10.04,הר-שי לירון,"מכבי עולם המים לובלין, פולין",ISR,12/11/2025
country,ISR,masters,45-49,male,25m,breaststroke,200m,02:32.19,הר-שי לירון,מכבי עולם המים לאומית,ISR,01/03/2025
country,ISR,masters,45-49,male,25m,breaststroke,50m,30.05,בן חיים,"אסף SWIM TLV לובלין, פולין",ISR,12/10/2025
country,ISR,masters,45-49,male,25m,butterfly,100m,01:02.77,זילברברג אהוד,מכבי פ.מ. רעות בית-אייל,ISR,22/02/2013
country,ISR,masters,45-49,male,25m,butterfly,200m,02:21.01,טיטינשניידר רומן,מכבי שוהם לאומית,ISR,15/02/2019
country,ISR,masters,45-49,male,25m,butterfly,50m,27.71,כהן אלי,עולם המים לאומית,ISR,19/03/2021
country,ISR,masters,45-49,male,25m,freestyle,100m,55.72,שטרן משה,"מכבי עולם המים לובלין, פולין",ISR,14/12/2025
country,ISR,masters,45-49,male,25m,freestyle,1500m,20:35.32,גרנות שגיא,אקוותיקים גבעת-חיים וינגייט,ISR,21/02/2015
country,ISR,masters,45-49,male,25m,freestyle,200m,02:05.24,כהן אלי,עולם המים לאומית,ISR,20/03/2021
country,ISR,masters,45-49,male,25m,freestyle,400m,04:33.63,טיטינשניידר רומן,מכבי עמותת השחייה שהם לאומית,ISR,07/01/2017
country,ISR,masters,45-49,male,25m,freestyle,50m,25.16,שטרן משה,"מכבי עולם המים לובלין, פולין",ISR,13/12/2025
country,ISR,masters,45-49,male,25m,freestyle,800m,09:18.22,חליקה מיכאל,הפועל עירוני מודיעין לאומית,ISR,05/04/2024
country,ISR,masters,45-49,male,25m,individual_medley,100m,01:04.50,הר-שי לירון,"מכבי עולם המים לובלין, פולין",ISR,12/10/2025
country,ISR,masters,45-49,male,25m,individual_medley,200m,02:20.14,הר-שי לירון,מכבי עולם המים לאומית,ISR,01/03/2025
country,ISR,masters,45-49,male,25m,individual_medley,400m,05:02.24,הר-שי לירון,מכבי עולם המים לאומית,ISR,01/04/2025
country,ISR,masters,45-49,male,50m,backstroke,100m,01:06.35,קוטק אריק,מכבי עולם המים לאומית,ISR,06/08/2021
country,ISR,masters,45-49,male,50m,backstroke,200m,02:27.38,קוטק אריק,מכבי עולם המים לאומית,ISR,21/07/2022
country,ISR,masters,45-49,male,50m,backstroke,50m,30.23,קרבקוב איגור,הפועל דולפין נהריה שוויץ,ISR,17/08/2005
country,ISR,masters,45-49,male,50m,breaststroke,100m,01:14.75,אלדר גיא,אנשים וספורט גן שמואל לאומית,ISR,20/07/2022
country,ISR,masters,45-49,male,50m,breaststroke,200m,02:44.60,הר-שי לירון,מכבי עולם המים לאומית,ISR,04/05/2025
country,ISR,masters,45-49,male,50m,breaststroke,50m,30.47,בן חיים,אסף הפועל עירוני הוד השרון לאומית,ISR,22/07/2022
country,ISR,masters,45-49,male,50m,butterfly,100m,01:03.14,טיטינשניידר רומן,עמותת השחייה שוהם בריכת טוטו מכבייה,ISR,13/07/2017
country,ISR,masters,45-49,male,50m,butterfly,200m,02:19.99,טיטינשניידר רומן,מכבי עמותת השחייה שוהם הונגריה,ISR,14/08/2017
country,ISR,masters,45-49,male,50m,butterfly,50m,27.68,כהן אלי,מכבי עולם המים לאומית,ISR,12/03/2022
country,ISR,masters,45-49,male,50m,freestyle,100m,57.90,וייס זוהר,אקוותיקים גבעת-חיים וינגייט,ISR,16/02/2007
country,ISR,masters,45-49,male,50m,freestyle,1500m,18:04.93,וייס זוהר,אקוותיקים גבעת-חיים מכון וינגייט,ISR,21/07/2010
country,ISR,masters,45-49,male,50m,freestyle,200m,02:08.88,וייס זוהר,אקוותיקים גבעת-חיים וינגייט,ISR,12/04/2007
country,ISR,masters,45-49,male,50m,freestyle,400m,04:33.74,וייס זוהר,אקוותיקים גבעת-חיים מכון וינגייט,ISR,21/07/2010
country,ISR,masters,45-49,male,50m,freestyle,50m,25.98,שטרן משה,מכבי עולם המים לאומית,ISR,04/05/2025
country,ISR,masters,45-49,male,50m,freestyle,800m,09:53.68,טיטינשניידר רומן,מכבי שוהם לאומית,ISR,13/07/2018
country,ISR,masters,45-49,male,50m,individual_medley,200m,02:28.08,הר-שי לירון,מכבי עולם המים לאומית,ISR,04/05/2025
country,ISR,masters,45-49,male,50m,individual_medley,400m,05:35.07,סלע אורי,עולם המים לאומית,ISR,14/07/2018
country,ISR,masters,50-54,female,25m,backstroke,100m,01:13.71,פאור עדינה,מכבי שוהם לאומית,ISR,06/04/2024
country,ISR,masters,50-54,female,25m,backstroke,200m,02:45.05,פאור עדינה,מכבי שוהם לאומית,ISR,01/04/2025
country,ISR,masters,50-54,female,25m,backstroke,50m,34.43,פסמני אולגה,מאסטרס רחובות לאומית,ISR,05/04/2024
country,ISR,masters,50-54,female,25m,backstroke,50m,34.43,פאור עדינה,מכבי שוהם לאומית,ISR,06/04/2024
country,ISR,masters,50-54,female,25m,breaststroke,100m,01:20.23,אפרתי אירית,הפועל שחייני הנגב לאומית,ISR,14/02/2020
country,ISR,masters,50-54,female,25m,breaststroke,200m,02:55.53,אפרתי אירית,הפועל שחייני הנגב לאומית,ISR,15/02/2020
country,ISR,masters,50-54,female,25m,breaststroke,50m,37.42,אפרתי אירית,הפועל שחייני הנגב לאומית,ISR,15/02/2020
country,ISR,masters,50-54,female,25m,butterfly,100m,01:12.73,בירקאן ליאור,הפועל ירושלים אולימפית,ISR,
country,ISR,masters,50-54,female,25m,butterfly,200m,03:03.51,קוסביצקי יעל,מכבי שוהם לאומית,ISR,01/04/2025
country,ISR,masters,50-54,female,25m,butterfly,50m,32.28,פסמני אולגה,מאסטרס רחובות לאומית,ISR,03/02/2023
country,ISR,masters,50-54,female,25m,freestyle,100m,01:05.83,זילברברג מיכל,מכבי פ.מ. רעות לאומית,ISR,01/04/2025
country,ISR,masters,50-54,female,25m,freestyle,200m,02:25.05,פאור עדינה,מכבי שוהם לאומית,ISR,06/04/2024
country,ISR,masters,50-54,female,25m,freestyle,400m,05:07.36,מיכל זילברברג,מכבי פ.מ. רעות לאומית,ISR,01/03/2025
country,ISR,masters,50-54,female,25m,freestyle,50m,29.29,פסמני אולגה,מאסטרס רחובות לאומית,ISR,04/02/2023
country,ISR,masters,50-54,female,25m,freestyle,800m,10:47.70,בירקאן ליאור,הפועל ירושלים לאומית,ISR,28/02/2015
country,ISR,masters,50-54,female,25m,individual_medley,100m,01:13.65,פסמני אולגה,מאסטרס רחובות לאומית,ISR,03/02/2023
country,ISR,masters,50-54,female,25m,individual_medley,200m,02:50.13,קטן רונית,שירותי בריאות כללית עירונית אילת,ISR,29/10/2015
country,ISR,masters,50-54,female,25m,individual_medley,400m,06:03.23,אפרתי אירית,הפועל שחייני הנגב לאומית,ISR,14/02/2020
country,ISR,masters,50-54,female,50m,backstroke,100m,01:23.15,בירקאן ליאור,הפועל ירושלים לאומית טוטו,ISR,06/09/2014
country,ISR,masters,50-54,female,50m,backstroke,200m,02:57.53,קטן רונית,הפועל גליל עליון לאומית טוטו,ISR,30/06/2016
country,ISR,masters,50-54,female,50m,backstroke,50m,35.76,פסמני אולגה,מאסטרס רחובות לאומית,ISR,11/03/2022
country,ISR,masters,50-54,female,50m,breaststroke,100m,01:30.75,קורדובר שקד,עינב הפועל שחייני הנגב לאומית,ISR,04/04/2025
country,ISR,masters,50-54,female,50m,breaststroke,200m,03:19.66,קורדובר שקד,עינב הפועל שחייני הנגב לאומית,ISR,04/05/2025
country,ISR,masters,50-54,female,50m,breaststroke,50m,42.22,קטן רונית,הפועל גליל עליון איטליה,ISR,09/06/2015
country,ISR,masters,50-54,female,50m,butterfly,100m,01:12.87,בירקאן ליאור,הפועל ירושלים איינדהובן,ISR,03/09/2013
country,ISR,masters,50-54,female,50m,butterfly,200m,02:47.50,בירקאן ליאור,הפועל ירושלים איינדהובן,ISR,04/09/2013
country,ISR,masters,50-54,female,50m,butterfly,50m,32.68,בירקאן ליאור,הפועל ירושלים לאומית טוטו,ISR,05/09/2014
country,ISR,masters,50-54,female,50m,freestyle,100m,01:06.36,זילברברג מיכל,מכבי פ.מ. רעות לאומית,ISR,26/07/2024
country,ISR,masters,50-54,female,50m,freestyle,200m,02:27.27,קטן רונית,גליל עליון בריכת טוטו מכבייה,ISR,12/07/2017
country,ISR,masters,50-54,female,50m,freestyle,400m,05:16.19,קטן רונית,גליל עליון בריכת טוטו מכבייה,ISR,14/07/2017
country,ISR,masters,50-54,female,50m,freestyle,50m,30.46,זילברברג מיכל,מכבי פ.מ. רעות לאומית,ISR,26/07/2024
country,ISR,masters,50-54,female,50m,freestyle,800m,11:08.50,קטן רונית,הפועל גליל עליון לאומית טוטו,ISR,30/06/2016
country,ISR,masters,50-54,female,50m,individual_medley,200m,02:48.32,פסמני אולגה,מאסטרס רחובות לאומית,ISR,04/05/2025
country,ISR,masters,50-54,female,50m,individual_medley,400m,06:40.01,קוסביצקי יעל,מכבי שוהם לאומית,ISR,04/04/2025
country,ISR,masters,50-54,male,25m,backstroke,100m,01:04.88,קוטק אריק,מכבי עולם המים לאומית,ISR,01/03/2025
country,ISR,masters,50-54,male,25m,backstroke,200m,02:21.63,קוטק אריק,מכבי עולם המים לאומית,ISR,01/04/2025
country,ISR,masters,50-54,male,25m,backstroke,50m,29.98,קוטק אריק,מכבי עולם המים לאומית,ISR,01/03/2025
country,ISR,masters,50-54,male,25m,breaststroke,100m,01:13.36,כרמל אופיר,מכבי חיפה לאומית,ISR,04/03/2018
country,ISR,masters,50-54,male,25m,breaststroke,200m,02:41.83,מנשר גרשון,מכבי פ.מ. רעות לאומית,ISR,17/12/2021
country,ISR,masters,50-54,male,25m,breaststroke,50m,32.47,כרמל אופיר,מכבי חיפה לאומית,ISR,20/03/2021
country,ISR,masters,50-54,male,25m,butterfly,100m,01:04.79,קרבקוב איגור,הפועל דולפין נהריה ירושלים,ISR,25/06/2011
country,ISR,masters,50-54,male,25m,butterfly,200m,02:28.61,טיטינשניידר רומן,מכבי שוהם לאומית,ISR,04/02/2023
country,ISR,masters,50-54,male,25m,butterfly,50m,28.01,כהן אלי,מכבי עולם המים לאומית,ISR,03/02/2023
country,ISR,masters,50-54,male,25m,freestyle,100m,56.72,כהן אלי,מכבי עולם המים לאומית,ISR,03/02/2023
country,ISR,masters,50-54,male,25m,freestyle,1500m,20:09.01,סנונית טל,אקוותיקים גבעת-חיים וינגייט,ISR,21/02/2015
country,ISR,masters,50-54,male,25m,freestyle,200m,02:07.53,כהן אלי,מכבי עולם המים לאומית,ISR,04/02/2023
country,ISR,masters,50-54,male,25m,freestyle,400m,04:34.88,כהן אלי,מכבי עולם המים לאומית,ISR,06/04/2024
country,ISR,masters,50-54,male,25m,freestyle,50m,25.24,משקיף טל,מכבי חיפה לאומית,ISR,24/02/2018
country,ISR,masters,50-54,male,25m,freestyle,800m,09:39.94,סלע אורי,מכבי עולם המים לאומית,ISR,05/04/2024
country,ISR,masters,50-54,male,25m,individual_medley,100m,01:05.67,קרבקוב איגור,הפועל דולפין נהריה עין גדי,ISR,18/03/2011
country,ISR,masters,50-54,male,25m,individual_medley,200m,02:26.59,כרמל אופיר,מכבי חיפה לאומית,ISR,16/02/2019
country,ISR,masters,50-54,male,25m,individual_medley,400m,05:16.29,טיטינשניידר רומן,מכבי שוהם לאומית,ISR,04/02/2023
country,ISR,masters,50-54,male,50m,backstroke,100m,01:06.83,קרבקוב איגור,הפועל דולפין נהריה קאדיז,ISR,19/09/2009
country,ISR,masters,50-54,male,50m,backstroke,200m,02:28.01,טיטינשניידר רומן,מכבי שוהם פוקואוקה יפן,ISR,06/08/2023
country,ISR,masters,50-54,male,50m,backstroke,50m,30.32,קרבקוב איגור,הפועל דולפין נהריה קאדיז,ISR,19/09/2009
country,ISR,masters,50-54,male,50m,breaststroke,100m,01:16.65,כרמל אופיר,חיפה בריכת טוטו מכבייה,ISR,13/07/2017
country,ISR,masters,50-54,male,50m,breaststroke,200m,02:50.22,מנשר גרשון,מכבי פ.מ. רעות לאומית,ISR,21/07/2022
country,ISR,masters,50-54,male,50m,breaststroke,50m,32.64,כרמל אופיר,חיפה בריכת טוטו מכבייה,ISR,13/07/2017
country,ISR,masters,50-54,male,50m,butterfly,100m,01:04.43,קרבקוב איגור,הפועל דולפין נהריה אוקראינה,ISR,06/09/2011
country,ISR,masters,50-54,male,50m,butterfly,200m,02:25.88,טיטינשניידר רומן,מכבי שוהם פוקואוקה יפן,ISR,10/08/2023
country,ISR,masters,50-54,male,50m,butterfly,50m,27.43,קרבקוב איגור,הפועל דולפין נהריה קאדיז,ISR,18/09/2009
